Fecha,Ciudad,Nombre,Apellido,Género,Producto
2021-04-25,Bello,Selena,Gaya,Femenino,Fuerte
2021-04-25,Bello,Trini,Amor,Femenino,Mini gomas
2021-04-25,Sabaneta,Eladio,Iglesia,Masculino,Sánduche
2021-04-25,Medellin,Alejandra,Cózar,Femenino,Bandeja frutas
2021-04-25,Medellin,Ariadna,Soler,Femenino,Virtuosa
2021-04-25,La Estrella,Almudena,Lorenzo,Femenino,Completo
2021-04-25,Bello,Amor,Lorenzo,Femenino,Waffle
2021-04-25,Medellin,Yaiza,Torrecilla,Femenino,Liviano
2021-04-25,Medellin,Azeneth,Folch,Femenino,Bizcopizza
2021-04-25,Itagui,Marcio,Herrera,Masculino,Waffle
2021-04-25,Itagui,Damián,Rivas,Masculino,Virtuosa
2021-04-25,San Antonio de Prado,Cecilia,Diez,Femenino,Premium
2021-04-25,Medellin,Cecilia,Gonzalez,Femenino,Sánduche
2021-04-25,La Estrella,Alma,Rios,Femenino,Cupcakes
2021-04-25,Medellin,Anna,Cózar,Femenino,Super Box
2021-04-25,Medellin,Herberto,Gonzalez,Masculino,Liviano
2021-04-25,Sabaneta,Pilar,Girón,Femenino,Waffle
2021-04-25,Sabaneta,Zaida,Aguado,Femenino,Premium
2021-04-25,Medellin,Saturnino,Villalobos,Masculino,Variado
2021-04-25,Medellin,Ramón,Solana,Masculino,Bizcopizza
2021-04-25,Caldas,Cecilia,Herrera,Femenino,Variado
2021-04-25,Medellin,Isabela,Cerdán,Femenino,Variado
2021-04-25,Medellin,Hortensia,Calvet,Femenino,Sánduche
2021-04-25,Sabaneta,Zoraida,Bastida,Femenino,Bizcopizza
2021-04-25,La Estrella,Jacinta,Llorente,Femenino,Completo
2021-04-25,Bello,Toño,Verdejo,Masculino,Premium
2021-04-25,San Antonio de Prado,Wilfredo,Briones,Masculino,Variado
2021-04-25,Bello,Leire,Román,Femenino,Sánduche
2021-04-25,Medellin,Javi,Suarez,Masculino,Variado
2021-04-25,San Antonio de Prado,Soledad,Montero,Femenino,Bizcopizza
2021-04-25,Medellin,Jacobo,Nebot,Masculino,Bizcopizza
2021-04-25,Itagui,Luna,Urrutia,Femenino,V fresas
2021-04-25,Bello,Primitiva,Villegas,Femenino,Mini gomas
2021-04-25,La Estrella,Faustino,Álamo,Masculino,Variado
2021-04-25,Itagui,Eladio,Nevado,Masculino,Completo
2021-04-25,Medellin,Cruz,Palomar,Femenino,Sánduche
2021-04-25,Envigado,Pascual,Guillén,Masculino,Mini gomas
2021-04-25,Sabaneta,Martín,Barriga,Masculino,Sánduche
2021-04-25,Caldas,Candela,Perales,Femenino,Completo
2021-04-25,Caldas,Matías,Soria,Masculino,Cerv box
2021-04-25,La Estrella,Iris,Zurita,Femenino,Completo
2021-04-25,Itagui,Juan Manuel,Olmo,Masculino,Sánduche
2021-04-25,Bello,María,Jódar,Femenino,V fresas
2021-04-25,Copacabana,Graciana,Polo,Femenino,Virtuosa
2021-04-25,Caldas,Juan Francisco,Seguí,Masculino,Bizcopizza
2021-04-25,Medellin,Zaira,Cabello,Femenino,Completo
2021-04-25,Medellin,Etelvina,Urrutia,Femenino,Virtuosa
2021-04-25,Bello,Custodia,Sanabria,Femenino,Bizcopizza
2021-04-25,Sabaneta,Ruy,Vilalta,Masculino,Mini gomas
2021-04-25,Medellin,Anabel,Pol,Femenino,Tradicional
2021-04-25,Sabaneta,Toño,Luján,Masculino,Bizcopizza
2021-04-25,Caldas,Emperatriz,Baena,Femenino,Sánduche
2021-04-25,Medellin,Estrella,Machado,Femenino,Sánduche
2021-04-25,Medellin,Mauricio,Escalona,Masculino,Sánduche
2021-04-25,Medellin,Martina,Peralta,Femenino,Bizcopizza
2021-04-25,Envigado,Macaria,Alegria,Femenino,Sánduche
2021-04-25,Medellin,Marino,Ariza,Masculino,Mini gomas
2021-04-25,Medellin,Manuela,Bustamante,Femenino,Liviano
2021-04-25,Medellin,Gracia,Ribera,Femenino,Kit de emergencia
2021-04-25,Medellin,María Ángeles,Polo,Femenino,Premium
2021-04-25,La Estrella,Isa,Sanmartín,Femenino,Kit de emergencia
2021-04-25,Sabaneta,Goyo,Madrid,Masculino,Completo
2021-04-25,Medellin,Ariel,Ballester,Masculino,Premium
2021-04-25,Medellin,Itziar,Camps,Femenino,Fuerte
2021-04-25,La Estrella,Florentina,Múgica,Femenino,Super Box
2021-04-25,Medellin,Rufino,Aragón,Masculino,Variado
2021-04-25,Copacabana,Candela,Vallejo,Femenino,Super Box
2021-04-25,Itagui,Teófila,Viñas,Femenino,Bizcopizza
2021-04-25,Bello,Gabriel,Vazquez,Masculino,V gomas
2021-04-25,Sabaneta,Marianela,Simó,Femenino,Fuerte
2021-04-25,Itagui,Marianela,Nicolás,Femenino,Tradicional
2021-04-25,Envigado,Ignacia,Chico,Femenino,Completo
2021-04-25,San Antonio de Prado,Olivia,Gascón,Femenino,Variado
2021-04-25,Envigado,Yaiza,Tomás,Femenino,Completo
2021-04-25,Medellin,Sabina,Albero,Femenino,Sánduche
2021-04-25,Sabaneta,Tomás,Sánchez,Masculino,Kit de emergencia
2021-04-25,Medellin,César,Escrivá,Masculino,Cerv box
2021-04-25,Sabaneta,Celestino,Pino,Masculino,Mecatera
2021-04-25,Medellin,Natalia,Vilaplana,Femenino,Waffle
2021-04-25,Itagui,Abigaíl,Egea,Femenino,Bizcopizza
2021-04-25,Medellin,Luz,Doménech,Femenino,Sánduche
2021-04-25,Medellin,Primitiva,Morcillo,Femenino,Tradicional
2021-04-25,Envigado,Jaime,Arias,Masculino,Bizcopizza
2021-04-25,Caldas,Elena,Palomares,Femenino,Tradicional
2021-04-25,Medellin,Renato,Alberola,Masculino,Variado
2021-04-25,Sabaneta,Carmelita,Pujol,Femenino,Bizcopizza
2021-04-25,Envigado,Áurea,Chacón,Femenino,V fresas
2021-04-25,Medellin,Fortunata,Iriarte,Femenino,Liviano
2021-04-25,Itagui,Lázaro,Aguilera,Masculino,Sánduche
2021-04-25,Medellin,Berta,Arribas,Femenino,Fuerte
2021-04-25,Caldas,Jose Carlos,Elías,Masculino,Waffle
2021-04-25,Bello,Francisco,Riquelme,Masculino,Variado
2021-04-25,Bello,Martín,Sanmartín,Masculino,Sánduche
2021-04-25,Medellin,Belén,Abad,Femenino,Premium
2021-04-25,Medellin,Ildefonso,Garrido,Masculino,Bizcopizza
2021-04-25,Bello,Olegario,Terrón,Masculino,Completo
2021-04-25,Medellin,Lucía,Ríos,Femenino,Premium
2021-04-25,Medellin,Olimpia,Valencia,Femenino,Bizcopizza
2021-04-25,Sabaneta,Nadia,Pastor,Femenino,Kit de emergencia
2021-04-25,Medellin,María José,Gomez,Femenino,Variado
2021-04-25,Medellin,Ruth,Valverde,Femenino,Premium
2021-04-25,Bello,Ricarda,Coca,Femenino,Virtuosa
2021-04-25,Medellin,Damián,Pozo,Masculino,Variado
2021-04-25,Medellin,Julio,Lobo,Masculino,Premium
2021-04-25,Envigado,Narcisa,Vives,Femenino,Sánduche
2021-04-25,La Estrella,Melchor,Mascaró,Masculino,Kit de emergencia
2021-04-25,Sabaneta,Isaura,Mendez,Femenino,Fuerte
2021-04-25,Sabaneta,Florencia,Aliaga,Femenino,Liviano
2021-04-25,Medellin,César,Correa,Masculino,Liviano
2021-04-25,La Estrella,Flavia,Sarmiento,Femenino,Cupcakes
2021-04-25,Medellin,Zoraida,Reyes,Femenino,Virtuosa
2021-04-25,Medellin,Felipa,Grande,Femenino,Waffle
2021-04-25,Medellin,Encarnación,Segarra,Femenino,Completo
2021-04-25,Caldas,Virgilio,Ibáñez,Masculino,Premium
2021-04-25,Sabaneta,Selena,Martínez,Femenino,Sánduche
2021-04-25,Caldas,Fanny,Nevado,Femenino,Bizcopizza
2021-04-25,Envigado,Marisa,Calderon,Femenino,Sánduche
2021-04-25,Medellin,Flavia,Ramírez,Femenino,Bizcopizza
2021-04-25,Bello,Manuela,Macias,Femenino,Sánduche
2021-04-25,Medellin,Marisa,Ariño,Femenino,Liviano
2021-04-25,San Antonio de Prado,Benigno,Múgica,Masculino,Sánduche
2021-04-25,Medellin,Toño,Barriga,Masculino,Virtuosa
2021-04-25,Medellin,Renato,Rosales,Masculino,Cupcakes
2021-04-25,Bello,Adoración,Gallart,Femenino,Super Box
2021-04-25,Medellin,Marcela,Jimenez,Femenino,Virtuosa
2021-04-25,Itagui,Mirta,Cortina,Femenino,Virtuosa
2021-04-25,Sabaneta,Rómulo,Patiño,Masculino,Tradicional
2021-04-25,Sabaneta,Bernabé,Campos,Masculino,Completo
2021-04-25,Medellin,Dionisio,Vaquero,Masculino,Bizcopizza
2021-04-25,Medellin,Calisto,Diaz,Masculino,Virtuosa
2021-04-25,Medellin,Manu,Palmer,Femenino,Waffle
2021-04-25,Envigado,Vicenta,Benavente,Femenino,Fuerte
2021-04-25,Envigado,Feliciana,Delgado,Femenino,Variado
2021-04-25,San Antonio de Prado,Miguel Ángel,Sales,Masculino,V gomas
2021-04-25,Bello,Silvestre,Pons,Masculino,Sánduche
2021-04-25,Caldas,Jacinto,Sola,Masculino,Bandeja frutas
2021-04-25,San Antonio de Prado,Patricia,Castillo,Femenino,Variado
2021-04-25,Medellin,Carmela,Villalobos,Femenino,Completo
2021-04-25,San Antonio de Prado,Eliseo,Quesada,Masculino,Tradicional
2021-04-25,Itagui,Pablo,Anglada,Masculino,Mecatera
2021-04-25,Itagui,Corona,Pulido,Femenino,Sánduche
2021-04-25,Medellin,Mayte,Benito,Femenino,Completo
2021-04-25,Medellin,Elvira,Heredia,Femenino,Bizcopizza
2021-04-25,Medellin,Hector,Isern,Masculino,Variado
2021-05-25,Copacabana,Irma,Zapata,Femenino,Sánduche
2021-05-25,Bello,Zaida,Gracia,Femenino,Sánduche
2021-05-25,Medellin,Gabriela,Olmedo,Femenino,Choco box
2021-05-25,Bello,Aura,Robledo,Femenino,Bizcopizza
2021-05-25,Sabaneta,Emigdio,Guerra,Masculino,Bizcopizza
2021-05-25,Envigado,Armando,Lluch,Masculino,Sánduche
2021-05-25,Medellin,Nieves,Duran,Femenino,Virtuosa
2021-05-25,Envigado,Joel,Rios,Masculino,Bizcopizza
2021-05-25,Medellin,Bernardino,Ramirez,Masculino,Liviano
2021-05-25,Medellin,Sofía,Atienza,Femenino,Virtuosa
2021-05-25,Medellin,Elba,Cabanillas,Femenino,Bizcopizza
2021-05-25,Bello,Irma,Bermúdez,Femenino,Sánduche
2021-05-25,Itagui,Amparo,Oller,Femenino,Virtuosa
2021-05-25,Sabaneta,Dalila,Royo,Femenino,Choco candy
2021-05-25,Medellin,Salomé,Zabaleta,Femenino,Variado
2021-05-25,Bello,Benita,Rios,Femenino,Sánduche
2021-05-25,Itagui,Begoña,Costa,Femenino,Sánduche
2021-05-25,La Estrella,Encarnita,Peral,Femenino,Fuerte
2021-05-25,Medellin,Berta,Querol,Femenino,Completo
2021-05-25,Medellin,Rocío,Garay,Femenino,Premium
2021-05-25,Medellin,Gabriel,Grande,Masculino,Choco candy
2021-05-25,San Antonio de Prado,Alondra,Pujol,Femenino,V gomas
2021-05-25,Sabaneta,Maribel,Prado,Femenino,Virtuosa
2021-05-25,Bello,Felicia,Rico,Femenino,Super Box
2021-05-25,Medellin,Cristian,Pedraza,Masculino,Fuerte
2021-05-25,Medellin,Germán,Castells,Masculino,Completo
2021-05-25,Bello,María Jesús,Torrent,Femenino,Completo
2021-05-25,Itagui,Jordana,Jáuregui,Femenino,Virtuosa
2021-05-25,Copacabana,Iván,Barral,Masculino,Tradicional
2021-05-25,Envigado,Celia,Jáuregui,Femenino,Sánduche
2021-05-25,Sabaneta,Chelo,Piña,Femenino,Premium
2021-05-25,Medellin,Reinaldo,Vara,Masculino,Completo
2021-05-25,Medellin,Nando,Haro,Masculino,Completo
2021-05-25,Medellin,Abraham,Miranda,Masculino,Sánduche
2021-05-25,Copacabana,Ignacia,Berrocal,Femenino,Virtuosa
2021-05-25,Envigado,Maribel,Pedrosa,Femenino,Variado
2021-05-25,Medellin,Remedios,Guzman,Femenino,Virtuosa
2021-05-25,La Estrella,Pascuala,Luján,Femenino,Variado
2021-05-25,Bello,Etelvina,Bauzà,Femenino,Choco box
2021-05-25,Bello,Odalys,Casanovas,Femenino,Sánduche
2021-05-25,San Antonio de Prado,Chelo,Jaén,Femenino,Virtuosa
2021-05-25,Bello,Águeda,Jerez,Femenino,Fuerte
2021-05-25,Medellin,Ale,Barral,Masculino,Virtuosa
2021-05-25,Envigado,Eloy,Iñiguez,Masculino,Premium
2021-05-25,Medellin,Nerea,Palomares,Femenino,Bandeja frutas
2021-05-25,Envigado,Julián,Mosquera,Masculino,Fuerte
2021-05-25,Medellin,Eutropio,Páez,Masculino,Virtuosa
2021-05-25,Caldas,Pascual,Martín,Masculino,Bizcopizza
2021-05-25,La Estrella,Cloe,Mate,Femenino,Bandeja frutas
2021-05-25,Sabaneta,Viviana,Milla,Femenino,Sánduche
2021-05-25,Itagui,Carlos,Exposito,Masculino,Tradicional
2021-05-25,Medellin,Luna,Ferrándiz,Femenino,Bizcopizza
2021-05-25,Envigado,Pascual,Carrera,Masculino,Waffle
2021-05-25,San Antonio de Prado,Fanny,Herrera,Femenino,Variado
2021-05-25,Copacabana,Soledad,Santamaría,Femenino,Cerv box
2021-05-25,Medellin,Inés,Bernal,Femenino,Bizcopizza
2021-05-25,Medellin,Flavio,González,Masculino,Sánduche
2021-05-25,Bello,Leocadia,Mendizábal,Femenino,Variado
2021-05-25,Copacabana,Joan,Río,Masculino,Kit de emergencia
2021-05-25,Medellin,Luciana,Cordero,Femenino,Variado
2021-05-25,Copacabana,Candelas,Gracia,Femenino,V gomas
2021-05-25,Medellin,Remedios,Barco,Femenino,Virtuosa
2021-05-25,San Antonio de Prado,Marisela,Bermudez,Femenino,Virtuosa
2021-05-25,Medellin,Eliana,Rosselló,Femenino,Choco box
2021-05-25,Sabaneta,Jose Manuel,Grande,Masculino,Tradicional
2021-05-25,Copacabana,Charo,Orozco,Femenino,Completo
2021-05-25,Medellin,Teodora,Barbero,Femenino,Fuerte
2021-05-25,Medellin,Cruz,Aznar,Femenino,Choco box
2021-05-25,La Estrella,Marita,Blázquez,Femenino,Kit de emergencia
2021-05-25,Copacabana,Ciriaco,Caballero,Masculino,Tradicional
2021-05-25,Sabaneta,Zoraida,Luís,Femenino,Cupcakes
2021-05-25,Bello,Juliana,Marqués,Femenino,Sánduche
2021-05-25,Sabaneta,Benita,Mármol,Femenino,Liviano
2021-05-25,Medellin,Amparo,Robles,Femenino,Bizcopizza
2021-05-25,Sabaneta,Marcela,Laguna,Femenino,Fuerte
2021-05-25,Envigado,Etelvina,Pizarro,Femenino,Bizcopizza
2021-05-25,Sabaneta,Gil,Agudo,Masculino,Virtuosa
2021-05-25,Medellin,Segismundo,Sarmiento,Masculino,Variado
2021-05-25,Bello,Paola,Cabello,Femenino,Super Box
2021-05-25,San Antonio de Prado,Sonia,Mena,Femenino,Bizcopizza
2021-05-25,Caldas,Haroldo,Alcántara,Masculino,Variado
2021-05-25,Medellin,Gisela,Haro,Femenino,V gomas
2021-05-25,San Antonio de Prado,Trinidad,Carrillo,Femenino,Bizcopizza
2021-05-25,Bello,Isaías,Perales,Masculino,Virtuosa
2021-05-25,Medellin,Íngrid,Estévez,Femenino,Variado
2021-05-25,Caldas,Demetrio,Royo,Masculino,Virtuosa
2021-05-25,Bello,Eliana,Vergara,Femenino,Completo
2021-05-25,La Estrella,Teresa,Querol,Femenino,Bizcopizza
2021-05-25,Envigado,Prudencio,Cabañas,Masculino,Sánduche
2021-05-25,Medellin,Bautista,Lillo,Masculino,Variado
2021-05-25,Medellin,Anastasia,Nogués,Femenino,Variado
2021-05-25,Envigado,Rosalía,Quintana,Femenino,Super Box
2021-05-25,Medellin,Rosenda,Peñas,Femenino,Fuerte
2021-05-25,Itagui,Alberto,Garmendia,Masculino,Virtuosa
2021-05-25,La Estrella,Florentina,Gutiérrez,Femenino,Liviano
2021-05-25,Medellin,Gema,Manzano,Femenino,Completo
2021-05-25,San Antonio de Prado,María Dolores,Godoy,Femenino,Premium
2021-05-25,Medellin,Adán,Manuel,Masculino,Completo
2021-05-25,Medellin,Baldomero,Salcedo,Masculino,Variado
2021-05-25,Medellin,Olegario,Miralles,Masculino,Sánduche
2021-05-25,Medellin,Marcos,Lobato,Masculino,Bandeja fresas
2021-05-25,Medellin,Ruth,Corominas,Femenino,Virtuosa
2021-05-25,Caldas,Trini,Gil,Femenino,Completo
2021-05-25,San Antonio de Prado,Narciso,Montaña,Masculino,Variado
2021-05-25,Envigado,Basilio,Pacheco,Masculino,Bizcopizza
2021-05-25,La Estrella,Goyo,Montaña,Masculino,Virtuosa
2021-05-25,San Antonio de Prado,Amelia,Gómez,Femenino,Sánduche
2021-05-25,Bello,Javiera,Español,Femenino,Completo
2021-05-25,Medellin,Lilia,Saavedra,Femenino,Completo
2021-05-25,Bello,Irma,Pedraza,Femenino,Fuerte
2021-05-25,Envigado,Leyre,Barros,Femenino,Virtuosa
2021-05-25,Medellin,Edgardo,Mascaró,Masculino,Variado
2021-05-25,Itagui,Ariel,Llobet,Femenino,Sánduche
2021-05-25,Bello,Belén,Amorós,Femenino,Variado
2021-05-25,Medellin,María,Guardiola,Femenino,Variado
2021-05-25,Sabaneta,Morena,Domingo,Femenino,Bandeja frutas
2021-05-25,Copacabana,Inés,Quintanilla,Femenino,Completo
2021-05-25,Medellin,Martina,Casanova,Femenino,Mini gomas
2021-05-25,Caldas,Albina,Cabo,Femenino,Sánduche
2021-05-25,Bello,Aurora,Nebot,Femenino,Kit de emergencia
2021-05-25,Medellin,María Teresa,Roig,Femenino,Variado
2021-05-25,Caldas,Joaquina,Mayoral,Femenino,Sánduche
2021-05-25,Bello,Lalo,Tomas,Masculino,Completo
2021-05-25,Bello,Amalia,Casas,Femenino,Completo
2021-05-25,Medellin,Emelina,Borrego,Femenino,Tradicional
2021-05-25,Medellin,Elodia,Almansa,Femenino,Mini gomas
2021-05-25,Medellin,Benigna,Vallejo,Femenino,Sánduche
2021-05-25,Medellin,Plácido,Solano,Masculino,Waffle
2021-05-25,La Estrella,Francisca,Cantón,Femenino,Virtuosa
2021-05-25,Bello,Eustaquio,Gomila,Masculino,Sánduche
2021-05-25,La Estrella,Goyo,Sanchez,Masculino,Liviano
2021-05-25,Medellin,Ágata,Campillo,Femenino,Cupcakes
2021-05-25,Bello,Perla,Lluch,Femenino,Sánduche
2021-05-25,Bello,Alicia,Sáez,Femenino,Fuerte
2021-05-25,Medellin,Pili,Solsona,Femenino,Tradicional
2021-05-25,Medellin,Horacio,Cardona,Masculino,Variado
2021-05-25,Copacabana,Natalio,Sanabria,Masculino,Sánduche
2021-05-25,Envigado,Nilo,Múgica,Masculino,Tradicional
2021-05-25,La Estrella,Nazario,Soria,Masculino,Sánduche
2021-05-25,Medellin,Julián,Carranza,Masculino,Bizcopizza
2021-05-25,San Antonio de Prado,Santos,Montserrat,Masculino,Choco candy
2021-05-25,Medellin,Cristian,Beltran,Masculino,Variado
2021-05-25,Medellin,Georgina,Palomar,Femenino,Sánduche
2021-05-25,Bello,Eva,Angulo,Femenino,Cerv box
2021-05-25,Bello,María,Maza,Masculino,Choco box
2021-05-25,San Antonio de Prado,Esteban,Ramón,Masculino,Variado
2021-05-25,Sabaneta,Chelo,Peinado,Femenino,Waffle
2021-05-25,San Antonio de Prado,Clotilde,Escribano,Femenino,Sánduche
2021-05-25,Envigado,Alex,Gargallo,Masculino,Bandeja fresas
2021-05-25,Sabaneta,Teo,Carbó,Masculino,Variado
2021-05-25,Medellin,Dalila,Ayala,Femenino,Virtuosa
2021-05-25,San Antonio de Prado,Kike,Téllez,Masculino,Sánduche
2021-05-25,Medellin,Camila,Guerra,Femenino,Waffle
2021-05-25,Bello,Amarilis,Bilbao,Femenino,Completo
2021-05-25,Medellin,Jose Miguel,Roselló,Masculino,Variado
2021-05-25,La Estrella,Noemí,Posada,Femenino,Bizcopizza
2021-05-25,Medellin,Jordana,Adán,Femenino,Variado
2021-05-25,Itagui,Genoveva,Carbonell,Femenino,Fuerte
2021-05-25,Bello,Sosimo,Collado,Masculino,Completo
2021-05-25,La Estrella,Aurelia,Martorell,Femenino,Sánduche
2021-05-25,Bello,Rufina,Bertrán,Femenino,Choco candy
2021-05-25,Medellin,Candelas,Serra,Femenino,Sánduche
2021-05-25,Medellin,Cirino,Salinas,Masculino,Tradicional
2021-05-25,Medellin,Azahara,Tur,Femenino,Bandeja fresas
2021-05-25,Sabaneta,Eric,Comas,Masculino,Sánduche
2021-05-25,Itagui,Lázaro,Benítez,Masculino,Super Box
2021-05-25,Caldas,Ignacia,Berenguer,Femenino,Sánduche
2021-05-25,Medellin,Camila,León,Femenino,Mini gomas
2021-05-25,Caldas,Fulgencio,Lloret,Masculino,Premium
2021-05-25,Copacabana,Conrado,Ferrer,Masculino,Virtuosa
2021-05-25,Bello,Miriam,Ricart,Femenino,Sánduche
2021-05-25,San Antonio de Prado,Virginia,Carlos,Femenino,Virtuosa
2021-05-25,Sabaneta,Juana,Armas,Femenino,Variado
2021-05-25,San Antonio de Prado,Lucho,Salvador,Masculino,Variado
2021-05-25,Medellin,Óscar,Osorio,Masculino,Bizcopizza
2021-05-25,Bello,Evita,Pomares,Femenino,Choco box
2021-05-25,San Antonio de Prado,Severiano,Antúnez,Masculino,Completo
2021-05-25,Medellin,Belen,Torres,Femenino,Variado
2021-05-25,Medellin,Mireia,Piña,Femenino,Waffle
2021-05-25,Bello,Jose Luis,Cantero,Masculino,Cupcakes
2021-05-25,Sabaneta,Ignacia,Baquero,Femenino,Sánduche
2021-05-25,Medellin,Ale,Trillo,Femenino,Virtuosa
2021-05-25,Itagui,Carlota,Parra,Femenino,Sánduche
2021-05-25,Medellin,Joan,Figuerola,Masculino,Virtuosa
2021-05-25,Sabaneta,Áurea,Pizarro,Femenino,V gomas
2021-05-25,Medellin,Eugenia,Cabo,Femenino,Liviano
2021-05-25,Bello,Baltasar,Flor,Masculino,V fresas
2021-05-25,Bello,Samanta,Vergara,Femenino,Variado
2021-05-25,Sabaneta,Ángeles,Rosado,Femenino,Tradicional
2021-05-25,La Estrella,Carina,Galiano,Femenino,Sánduche
2021-05-25,San Antonio de Prado,Edu,Carro,Masculino,Waffle
2021-05-25,Medellin,Lara,Marqués,Femenino,Sánduche
2021-05-25,San Antonio de Prado,Mar,Plana,Femenino,Sánduche
2021-05-25,Medellin,Roberto,Cuéllar,Masculino,Tradicional
2021-05-25,Envigado,Maxi,Reina,Masculino,V gomas
2021-05-25,Sabaneta,Luna,Gomis,Femenino,Premium
2021-05-25,Bello,Lupita,Losada,Femenino,Kit de emergencia
2021-05-25,Bello,Geraldo,Alvarez,Masculino,Variado
2021-05-25,Bello,Augusto,Castro,Masculino,Sánduche
2021-05-25,Bello,Toribio,Viñas,Masculino,Mecatera
2021-05-25,Medellin,Aurora,Bermúdez,Femenino,Waffle
2021-05-25,Bello,César,Berrocal,Masculino,Premium
2021-05-25,Medellin,Delfina,Borrego,Femenino,Sánduche
2021-05-25,Medellin,Reinaldo,Vara,Masculino,Bizcopizza
2021-05-25,Itagui,Abril,Moraleda,Femenino,Cerv box
2021-05-25,La Estrella,Macarena,Rius,Femenino,Mecatera
2021-05-25,Sabaneta,Dorotea,Alemany,Femenino,Sánduche
2021-05-25,Medellin,Ambrosio,Barrera,Masculino,Sánduche
2021-05-25,Medellin,Sofía,Bernat,Femenino,Liviano
2021-05-25,Itagui,Delfina,Robles,Femenino,Liviano
2021-05-25,Envigado,Noelia,Guerra,Femenino,Liviano
2021-05-25,Medellin,Paula,Cerro,Femenino,Variado
2021-05-25,Sabaneta,Ariadna,Flor,Femenino,Virtuosa
2021-05-25,Caldas,Marisol,Mata,Femenino,Variado
2021-05-25,La Estrella,Hermenegildo,Guzman,Masculino,Variado
2021-05-25,Itagui,Fabiana,Gual,Femenino,Mecatera
2021-05-25,La Estrella,Liliana,Blanes,Femenino,Mini gomas
2021-05-25,Sabaneta,Emelina,Carreras,Femenino,Bizcopizza
2021-05-25,Envigado,Manu,Tejedor,Femenino,Virtuosa
2021-05-25,San Antonio de Prado,Adora,Almansa,Femenino,Variado
2021-05-25,Itagui,Narciso,Martín,Masculino,Bizcopizza
2021-05-25,Sabaneta,Eusebio,Chacón,Masculino,Variado
2021-05-25,Medellin,Maxi,Ballester,Masculino,Bizcopizza
2021-05-25,Sabaneta,Candelas,Garrido,Femenino,Cupcakes
2021-05-25,San Antonio de Prado,Crescencia,Perez,Femenino,V fresas
2021-05-25,San Antonio de Prado,Adora,Segura,Femenino,Premium
2021-05-25,Copacabana,Edu,Manzanares,Masculino,Completo
2021-05-25,San Antonio de Prado,Angelina,Sáez,Femenino,Liviano
2021-05-25,San Antonio de Prado,Jenny,Ariza,Femenino,Bandeja frutas
2021-05-25,Copacabana,Fortunata,Álvaro,Femenino,Liviano
2021-05-25,Itagui,Ciriaco,Huertas,Masculino,Bizcopizza
2021-05-25,Medellin,Florina,Hoz,Femenino,Completo
2021-05-25,Caldas,Octavia,Galvez,Femenino,Sánduche
2021-05-25,Medellin,Rafaela,Bermejo,Femenino,Kit de emergencia
2021-05-25,Sabaneta,Florencio,Barral,Masculino,V gomas
2021-05-25,Caldas,Nadia,Caparrós,Femenino,Virtuosa
2021-05-25,La Estrella,Eufemia,Pol,Femenino,Tradicional
2021-05-25,Envigado,Eutropio,Sevilla,Masculino,Premium
2021-05-25,Medellin,Apolonia,Haro,Femenino,Sánduche
2021-05-25,Bello,Isaura,Paredes,Femenino,Premium
2021-05-25,Medellin,Haydée,Villalonga,Femenino,Bizcopizza
2021-05-25,Medellin,Dolores,Tovar,Femenino,Fuerte
2021-05-25,Bello,Silvio,Palomar,Masculino,Bandeja fresas
2021-05-25,La Estrella,Carmela,Botella,Femenino,V fresas
2021-05-25,Sabaneta,Ofelia,Zabaleta,Femenino,Virtuosa
2021-05-25,Copacabana,Petrona,Lloret,Femenino,Bizcopizza
2021-05-25,Medellin,Alejandra,Llobet,Femenino,Completo
2021-05-25,Itagui,Lara,Azorin,Femenino,Sánduche
2021-05-25,Bello,Pascuala,Somoza,Femenino,Bizcopizza
2021-05-25,Itagui,Paola,Ropero,Femenino,Bizcopizza
2021-05-25,Bello,Matías,Solsona,Masculino,Fuerte
2021-05-25,Copacabana,Dorotea,Coll,Femenino,Sánduche
2021-05-25,Envigado,Perla,Ruano,Femenino,Sánduche
2021-05-25,Medellin,Heraclio,Ferrera,Masculino,Sánduche
2021-05-25,Copacabana,Gabino,Fábregas,Masculino,Virtuosa
2021-05-25,Envigado,Galo,Badía,Masculino,Completo
2021-05-25,Sabaneta,Francisca,Cañete,Femenino,Choco candy
2021-05-25,Medellin,Febe,Perea,Femenino,Waffle
2021-05-25,Medellin,Mamen,Delgado,Femenino,Virtuosa
2021-05-25,San Antonio de Prado,Godofredo,Bautista,Masculino,Sánduche
2021-05-25,Copacabana,Edelmira,Roma,Femenino,Choco box
2021-05-25,Itagui,Rosario,Marcos,Masculino,Completo
